transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,user_transaction_frequency,user_total_spending,user_avg_transaction,user_expense_ratio,year,month,day_of_week,is_weekend,amount_category
T06460,U061,2021-11-12,Income,Bonus,43834.0,Cash,Delhi,Gift cash,88,711061.0,8080.238636363636,0.8636363636363636,2021.0,11.0,4.0,0,Extreme
T02527,U099,2020-10-11,Expense,Utilities,472.0,Cash,Lucknow,Uber to office cash,75,438922.0,5852.293333333333,0.92,2020.0,10.0,6.0,1,Medium
T10439,U135,2021-01-22,Income,Salary,49691.0,UPI,Pune,Salary via app,76,663782.0,8733.973684210527,0.8421052631578947,2021.0,1.0,4.0,0,Extreme
T12034,U100,2020-07-25,Expense,rTavel,1413.0,Caard,delhi,nqj5djeLfknN4JU,83,1736496.0,20921.63855421687,0.8674698795180723,2020.0,7.0,5.0,1,Very Large
T14582,U014,2021-10-09,Expense,Education,207.0,Card,Hyderabad,Netflix subscription,91,488139.0,5364.1648351648355,0.9120879120879121,2021.0,10.0,5.0,1,Medium
T03605,U090,2022-04-08,Expense,Entertainment,923.0,Cash,Bengaluru,Course fee ,101,1018641.0,10085.554455445545,0.8316831683168316,2022.0,4.0,4.0,0,Large
T03072,U131,2020-12-24,Expense,Utilities,157.0,Bank Transfer,Kolkata,4qk8NxcvcHAcxzQrBB,96,2102425.0,21900.260416666668,0.8125,2020.0,12.0,3.0,0,Medium
T08208,U185,2019-01-30,Expense,Savings,2425.0,Cash,Mumbai,Monthly rent,79,953991.0,12075.835443037975,0.8227848101265823,2019.0,1.0,2.0,0,Very Large
T02374,U089,2020-06-02,Expense,Rent,106.0,UPI,Pune,Doctor visit,84,1037927.0,12356.27380952381,0.7976190476190477,2020.0,6.0,1.0,0,Medium
T05338,U050,2021-07-29,Expense,Food,406.0,Card,Kolkata,,77,604372.0,7848.987012987013,0.8961038961038961,2021.0,7.0,3.0,0,Medium
T06327,U060,2020-09-26,Expense,Food,264.0,Bank Transfer,Kolkata,lPujru8v5kb9vKPv,80,756267.0,9453.3375,0.85,2020.0,9.0,5.0,1,Medium
T13510,U070,2022-07-21,Expense,Utilities,133.0,UPI,Mumbai,Uber to office ,75,1703804.0,22717.386666666665,0.8666666666666667,2022.0,7.0,3.0,0,Medium
T10985,U114,2021-03-11,Expense,Savings,747.0,Cash,Mumbai,Uber to office,91,774665.0,8512.802197802197,0.8681318681318682,2021.0,3.0,3.0,0,Large
T00159,U152,2022-11-15,Expense,Others,914.0,Cash,Mumbai,,69,1485361.0,21526.971014492752,0.8695652173913043,2022.0,11.0,1.0,0,Large
T08980,U025,2021-11-12,Income,Bonus,68420.0,Bank Transfer,Delhi,Uber to office,82,1797717.0,21923.378048780487,0.8536585365853658,2021.0,11.0,4.0,0,Extreme
T07670,U084,2021-05-15,Expense,Travel,348.0,UPI,Pune,Paid electricity bill,83,559797.0,6744.542168674699,0.9036144578313253,2021.0,5.0,5.0,1,Medium
T11084,U053,2019-01-11,Income,Bonus,57190.0,UPI,Jaipur,Salary ,87,1164343.0,13383.252873563219,0.7931034482758621,2019.0,1.0,4.0,0,Extreme
T11154,U031,2020-03-23,Expense,Foo,568.0,Bank Transfer,,Dinner at resto ,88,763011.0,8670.579545454546,0.875,2020.0,3.0,0.0,0,Large
T06945,U077,2022-10-18,Expense,Travel,125.0,Bank Transfer,mumbai,Paid electricity bill late,76,800527.0,10533.25,0.8289473684210527,2022.0,10.0,1.0,0,Medium
T11314,U124,2019-05-30,Expense,Others,726.0,UPI,Chennai,Salary,81,793246.0,9793.160493827161,0.8395061728395061,2019.0,5.0,3.0,0,Large
T01430,U121,2020-04-29,Expense,Food,301.0,UPI,Kolkata,Paid electricity bill cash,81,697855.0,8615.493827160493,0.8641975308641975,2020.0,4.0,2.0,0,Medium
T02530,U164,2020-10-19,Income,Salary,39615.0,UPI,Bengaluru,Paid electricity bill,84,1716665.0,20436.488095238095,0.8809523809523809,2020.0,10.0,0.0,0,Extreme
T10146,U042,2019-06-05,Expense,Health,324.0,Bank Transfer,Kolkata,Uber to office ,91,822194.0,9035.098901098901,0.8461538461538461,2019.0,6.0,2.0,0,Medium
T07377,U064,2020-12-08,Expense,Rent,1789.0,Card,Hyderabad,iU4GRmkU,82,913618.0,11141.682926829268,0.8414634146341463,2020.0,12.0,1.0,0,Very Large
T10891,U143,2021-11-07,Expense,Rent,61.0,Card,Mumbai,RQEpVsCm,90,876727.0,9741.41111111111,0.8555555555555555,2021.0,11.0,6.0,1,Small
T05368,U170,2021-01-16,Expense,Food,64.0,Cash,Delhi,Monthly rent ,73,841602.0,11528.794520547945,0.821917808219178,2021.0,1.0,5.0,1,Small
T09121,U146,2022-03-15,Income,Salary,66226.0,Bank Transfer,Pune,Paid electricity bill cash,79,1601411.0,20271.025316455696,0.8860759493670886,2022.0,3.0,1.0,0,Extreme
T02141,U084,2022-11-17,Expense,Food,114.0,Card,Jaipur,Paid electricity bill,83,559797.0,6744.542168674699,0.9036144578313253,2022.0,11.0,3.0,0,Medium
T13464,U179,2021-01-05,Expense,Travel,97.0,UPI,Lucknow,Netflix subscription,87,945163.0,10863.942528735632,0.8390804597701149,2021.0,1.0,1.0,0,Small
T02339,U157,2022-07-24,Expense,Food,323.0,UPI,Mumbai,Salary cash,67,996520.0,14873.432835820895,0.7761194029850746,2022.0,7.0,6.0,1,Medium
T06675,U117,2019-06-03,Expense,Utilities,246.0,Cash,Ahmedabad,Dinner at resto,93,1848899.0,19880.63440860215,0.8602150537634409,2019.0,6.0,0.0,0,Medium
T02186,U190,2019-03-02,Income,Otehr Income,59622.0,Card,Kolkata,Uber to office,89,967567.0,10871.539325842698,0.8314606741573034,2019.0,3.0,5.0,1,Extreme
T04574,U033,2020-10-07,Expense,Utilities,965.0,Bank Transfer,Ahmedabad,Gift via app,86,1653293.0,19224.337209302324,0.8953488372093024,2020.0,10.0,2.0,0,Large
T08561,U112,2022-03-14,Expense,Rent,116.0,Card,Jaipur,Netflix subscription,81,1724906.0,21295.135802469136,0.8518518518518519,2022.0,3.0,0.0,0,Medium
T05331,U115,2019-04-03,Expense,Food,1372.0,Cash,Bengaluru,Monthly rent,92,951395.0,10341.25,0.8369565217391305,2019.0,4.0,2.0,0,Very Large
T06662,U174,2019-01-23,Expense,Travel,142.0,Cash,Jaipur,Netflix subscription,76,1061923.0,13972.671052631578,0.7894736842105263,2019.0,1.0,2.0,0,Medium
T13401,U026,2019-11-04,Expense,Entertainment,83.0,Bank Transfer,mumbai,Course fee,74,644984.0,8716.0,0.8648648648648649,2019.0,11.0,0.0,0,Small
T14142,U180,,Expense,Foo,231.0,UPI,Delhi,Netflix subscription cash,74,424371.0,5734.743243243243,0.9054054054054054,,,,0,Medium
T13459,U102,2019-06-15,Expense,Utilities,485.0,Bank Transfer,Pune,,90,784530.0,8717.0,0.8666666666666667,2019.0,6.0,5.0,1,Medium
T12022,U057,2020-12-10,Expense,Savings,3866.0,Bank Transfer,Chennai,,91,863054.0,9484.10989010989,0.8571428571428571,2020.0,12.0,3.0,0,Very Large
T00209,U064,2019-01-23,Income,Bonus,63751.0,Cash,Bengaluru,Salary via app,82,913618.0,11141.682926829268,0.8414634146341463,2019.0,1.0,2.0,0,Extreme
T14671,U023,2019-02-11,Expense,Food,1789.0,UPI,Chennai,CTahRXPpt1r,77,565527.0,7344.506493506494,0.8831168831168831,2019.0,2.0,0.0,0,Very Large
T07051,U041,2020-03-26,Income,Salary,75840.0,Card,,Dinner at resto via app,79,1892404.0,23954.481012658227,0.8354430379746836,2020.0,3.0,3.0,0,Extreme
T01429,U085,2022-01-10,Expense,Rent,69.0,UPI,Delhi,Grocery shopping ,79,825364.0,10447.645569620254,0.8481012658227848,2022.0,1.0,0.0,0,Small
T00757,U022,2021-12-15,Expense,Travel,4679.0,Bank Transfer,Delhi,Doctor visit cash,70,828855.0,11840.785714285714,0.7857142857142857,2021.0,12.0,2.0,0,Very Large
T10510,U019,2020-08-27,Expense,rTavel,791.0,UPI,Chennai,,72,709321.0,9851.680555555555,0.8472222222222222,2020.0,8.0,3.0,0,Large
T14667,U108,2020-02-11,Expense,Food,259.0,UPI,,Doctor visit cash,82,1135546.0,13848.121951219513,0.7926829268292683,2020.0,2.0,1.0,0,Medium
T02915,U139,2022-01-11,Expense,Others,843.0,UPI,Kolkata,Paid electricity bill,92,427525.0,4647.010869565217,0.9239130434782609,2022.0,1.0,1.0,0,Large
T06420,U054,2021-08-03,Expense,Food,516.0,Bank Transfer,Mumbai,Gift,90,866960.0,9632.888888888889,0.8555555555555555,2021.0,8.0,1.0,0,Large
T09600,U099,2022-10-20,Expense,Rent,731.0,Bank Transfer,Delhi,Salary late,75,438922.0,5852.293333333333,0.92,2022.0,10.0,3.0,0,Large
T05845,U096,2019-03-15,Expense,Food,388.0,Bank Transfer,Bengaluru,Netflix subscription,86,1624095.0,18884.825581395347,0.8953488372093024,2019.0,3.0,4.0,0,Medium
T09062,U185,2022-02-09,Expense,Rent,418.0,Bank Transfer,mumbai,Paid electricity bill cash,79,953991.0,12075.835443037975,0.8227848101265823,2022.0,2.0,2.0,0,Medium
T11610,U102,2019-07-31,Income,Other Income,54548.0,UPI,Mumbai,Salary cash,90,784530.0,8717.0,0.8666666666666667,2019.0,7.0,2.0,0,Extreme
T11709,U028,2020-11-28,Expense,Rent,201.0,Cash,Bengaluru,Doctor visit via app,80,594071.0,7425.8875,0.8875,2020.0,11.0,5.0,1,Medium
T07464,U043,2020-02-18,Expense,Food,999999.0,Card,Delhi,,72,1781791.0,24747.097222222223,0.8194444444444444,2020.0,2.0,1.0,0,Extreme
T07338,U071,2019-07-06,Income,Bonus,68463.0,Cash,lucknow,zhjquyI3MwYbP4rQr9,80,724117.0,9051.4625,0.8625,2019.0,7.0,5.0,1,Extreme
T00082,U163,2021-07-26,Expense,Food,1325.0,Card,Jaipur,Dinner at resto,80,1868712.0,23358.9,0.825,2021.0,7.0,0.0,0,Very Large
T08610,U147,2019-04-14,Expense,Food,8096.0,Cash,Jaipur,Course fee,83,590604.0,7115.710843373494,0.8795180722891566,2019.0,4.0,6.0,1,Extreme
T08325,U164,2019-07-29,Expense,Rent,194.0,Bank Transfer,Bengaluru,Dinner at resto,84,1716665.0,20436.488095238095,0.8809523809523809,2019.0,7.0,0.0,0,Medium
T03004,U039,2020-10-07,Expense,Rnt,1706.0,Bank Transfer,Lucknow,Doctor visit,86,1017618.0,11832.767441860466,0.8255813953488372,2020.0,10.0,2.0,0,Very Large
T01792,U095,2020-01-24,Expense,Food,20.0,UPI,Kolkata,Gift via app,71,423895.0,5970.352112676056,0.9154929577464789,2020.0,1.0,4.0,0,Small
T07169,U054,2022-03-29,Expense,Rent,424.0,UPI,Jaipur,Grocery shopping via app,90,866960.0,9632.888888888889,0.8555555555555555,2022.0,3.0,1.0,0,Medium
T12842,U146,2020-10-21,Expense,Others,2364.0,Card,Mumbai,Salary,79,1601411.0,20271.025316455696,0.8860759493670886,2020.0,10.0,2.0,0,Very Large
T01961,U039,2021-01-07,Expense,Food,183.0,UPI,Mumbai,,86,1017618.0,11832.767441860466,0.8255813953488372,2021.0,1.0,3.0,0,Medium
T01299,U062,2019-07-19,Expense,Food,594.0,Bank Transfer,Bengaluru,Netflix subscription,89,864742.0,9716.202247191011,0.8539325842696629,2019.0,7.0,4.0,0,Large
T03989,U113,2019-06-27,Expense,Food,239.0,Card,Jaipur,Paid electricity bill cash,82,654953.0,7987.231707317073,0.8658536585365854,2019.0,6.0,3.0,0,Medium
T13134,U158,2020-04-17,Income,Other Income,48427.0,UPI,Hyderabad,Uber to office,69,706578.0,10240.260869565218,0.8260869565217391,2020.0,4.0,4.0,0,Extreme
T10795,U116,2020-08-28,Expense,Food,287.0,Bank Transfer,Bengaluru,Dinner at resto ,75,804374.0,10724.986666666666,0.8266666666666667,2020.0,8.0,4.0,0,Medium
T02251,U136,2022-01-12,Expense,Rent,709.0,Card,Ahmedabad,Course fee late,64,1732686.0,27073.21875,0.828125,2022.0,1.0,2.0,0,Large
T04812,U129,2020-12-12,Expense,Entertainment,4518.0,Card,Lucknow,Netflix subscription,81,537492.0,6635.7037037037035,0.8888888888888888,2020.0,12.0,5.0,1,Very Large
T11426,U069,2020-08-15,Expense,Food,512.0,Cash,Jaipur,9mR8zTIgFl,83,1082186.0,13038.385542168675,0.7951807228915663,2020.0,8.0,5.0,1,Large
T01546,U141,2019-04-12,Expense,Travel,335.0,Bank Transfer,Hyderabad,Doctor visit,100,1907915.0,19079.15,0.84,2019.0,4.0,4.0,0,Medium
T11648,U102,2021-08-06,Expense,Otehrs,1952.0,Cash,Lucknow,Gift,90,784530.0,8717.0,0.8666666666666667,2021.0,8.0,4.0,0,Very Large
T03610,U010,2019-05-24,Income,Bonus,39902.0,UPI,Jaipur,Paid electricity bill late,86,850519.0,9889.755813953489,0.8372093023255814,2019.0,5.0,4.0,0,Extreme
T04796,U055,2021-06-28,Expense,Rent,255.0,UPI,Chennai,Netflix subscription,94,721339.0,7673.81914893617,0.8723404255319149,2021.0,6.0,0.0,0,Medium
T14447,U186,2019-09-16,Expense,Food,964.0,Card,Bengaluru,Salary,81,1580104.0,19507.456790123455,0.8888888888888888,2019.0,9.0,0.0,0,Large
T01971,U168,2020-10-22,Income,Salary,67136.0,Bank Transfer,Ahmedabad,Monthly rent,76,996864.0,13116.631578947368,0.8026315789473685,2020.0,10.0,3.0,0,Extreme
T11440,U081,2019-11-01,Expense,Rent,-1049.0,Bank Transfer,Delhi,Grocery shopping ,84,1283163.0,15275.75,0.7857142857142857,2019.0,11.0,4.0,0,
T04580,U137,2022-02-01,Expense,Rent,2070.0,Card,Pune,Doctor visit,70,436102.0,6230.028571428571,0.9,2022.0,2.0,1.0,0,Very Large
T08563,U115,2022-10-19,Expense,Utilities,730.0,Card,Mumbai,Uber to office via app,92,951395.0,10341.25,0.8369565217391305,2022.0,10.0,2.0,0,Large
T02867,U047,2019-02-15,Expense,Education,970.0,Cash,Lucknow,Dinner at resto,91,1310180.0,14397.582417582418,0.7802197802197802,2019.0,2.0,4.0,0,Large
T14631,U184,2021-03-27,Expense,Utilities,101.0,Cash,Jaipur,Course fee,80,913167.0,11414.5875,0.825,2021.0,3.0,5.0,1,Medium
T13312,U127,2020-11-10,Expense,Travel,480.0,Bank Transfer,Pune,Netflix subscription,87,987383.0,11349.229885057472,0.8160919540229885,2020.0,11.0,1.0,0,Medium
T03414,U103,2020-10-29,Expense,Travel,49.0,Bank Transfer,Lucknow,Course fee,89,980664.0,11018.696629213484,0.8314606741573034,2020.0,10.0,3.0,0,Small
T01292,U136,2020-10-19,Expense,Rent,18.0,Cash,Hyderabad,Paid electricity bill,64,1732686.0,27073.21875,0.828125,2020.0,10.0,0.0,0,Small
T13881,U165,2019-02-03,Expense,Entertainment,908.0,Card,Chennai,Monthly rent,95,1936441.0,20383.58947368421,0.8526315789473684,2019.0,2.0,6.0,1,Large
T14170,U095,2022-07-03,Expense,Travel,1701.0,Cash,Kolkata,Salary,71,423895.0,5970.352112676056,0.9154929577464789,2022.0,7.0,6.0,1,Very Large
T02412,U093,2021-11-18,Expense,Food,1328.0,Card,Kolkata,Paid electricity bill,81,867740.0,10712.839506172839,0.8271604938271605,2021.0,11.0,3.0,0,Very Large
T13217,U048,2021-05-18,Expense,Food,412.0,UPI,Kolkata,iu2HPMFwQ3ZsxQWTV25,83,422977.0,5096.108433734939,0.927710843373494,2021.0,5.0,1.0,0,Medium
T06670,U182,2019-01-23,Expense,Food,4204.0,Card,Ahmedabad,,85,958524.0,11276.75294117647,0.8235294117647058,2019.0,1.0,2.0,0,Very Large
T13829,U025,2019-01-27,Expense,Savings,284.0,Card,DELHI,Dinner at resto,82,1797717.0,21923.378048780487,0.8536585365853658,2019.0,1.0,6.0,1,Medium
T08053,U134,2021-12-13,Expense,Rent,2016.0,Card,Ahmedabad,Monthly rent,78,691844.0,8869.794871794871,0.8589743589743589,2021.0,12.0,0.0,0,Very Large
T12635,U060,2021-07-28,Income,Other Income,64138.0,Bank Transfer,Jaipur,Monthly rent via app,80,756267.0,9453.3375,0.85,2021.0,7.0,2.0,0,Extreme
T13323,U122,2022-03-27,Expense,Travel,1741.0,Card,Lucknow,Course fee via app,73,620185.0,8495.684931506848,0.863013698630137,2022.0,3.0,6.0,1,Very Large
T02261,U172,2021-05-02,Income,Salary,77659.0,Card,AHMEDABAD,Dinner at resto,77,675482.0,8772.493506493507,0.8701298701298701,2021.0,5.0,6.0,1,Extreme
T02196,U090,2022-05-31,Expense,Food,448.0,Bank Transfer,Kolkata,Uber to office late,101,1018641.0,10085.554455445545,0.8316831683168316,2022.0,5.0,1.0,0,Medium
T08791,U179,2019-11-12,Expense,Food,299.0,Bank Transfer,Jaipur,Dinner at resto,87,945163.0,10863.942528735632,0.8390804597701149,2019.0,11.0,1.0,0,Medium
T09528,U142,2022-01-10,Income,Other Income,75061.0,UPI,Mumbai,Salary,78,1162944.0,14909.538461538461,0.7564102564102564,2022.0,1.0,0.0,0,Extreme
T12537,U162,2019-08-24,Income,Bonus,59042.0,UPI,Lucknow,Paid electricity bill,82,454943.0,5548.085365853659,0.926829268292683,2019.0,8.0,5.0,1,Extreme
T14935,U174,2020-02-23,Expense,Education,1152.0,UPI,Kolkata,Doctor visit ,76,1061923.0,13972.671052631578,0.7894736842105263,2020.0,2.0,6.0,1,Very Large
T00155,U131,2019-06-10,Expense,Food,47.0,Card,Bengaluru,Paid electricity bill,96,2102425.0,21900.260416666668,0.8125,2019.0,6.0,0.0,0,Small
T10688,U164,2020-03-26,Expense,Rent,160.0,Bank Transfer,Jaipur,,84,1716665.0,20436.488095238095,0.8809523809523809,2020.0,3.0,3.0,0,Medium
T11189,U045,2021-07-03,Expense,Food,600.0,Cash,Bengaluru,Course fee via app,74,558555.0,7548.040540540541,0.8783783783783784,2021.0,7.0,5.0,1,Large
T08825,U183,2021-02-20,Income,Bonus,42819.0,Card,Ahmedabad,Gift via app,87,625370.0,7188.16091954023,0.8735632183908046,2021.0,2.0,5.0,1,Extreme
T11091,U150,2022-07-16,Expense,Food,164.0,Bank Transfer,Jaipur,7LFdoPRzhpf,84,1827844.0,21760.04761904762,0.8452380952380952,2022.0,7.0,5.0,1,Medium
T14178,U146,2019-10-07,Expense,Rent,349.0,Bank Transfer,Jaipur,Gift,79,1601411.0,20271.025316455696,0.8860759493670886,2019.0,10.0,0.0,0,Medium
T09491,U106,2021-08-15,Expense,Education,548.0,UPI,Mumbai,Monthly rent,93,799374.0,8595.41935483871,0.8602150537634409,2021.0,8.0,6.0,1,Large
T08671,U042,2019-02-18,Expense,Utilities,2209.0,Card,Bengaluru,Paid electricity bill,91,822194.0,9035.098901098901,0.8461538461538461,2019.0,2.0,0.0,0,Very Large
T10156,U091,2021-01-20,Expense,Rent,490.0,Bank Transfer,Delhi,,90,700274.0,7780.822222222222,0.8666666666666667,2021.0,1.0,2.0,0,Medium
T12486,U034,2019-05-26,Expense,Rent,6523.0,Cash,Delhi,Monthly rent,91,843525.0,9269.505494505494,0.8571428571428571,2019.0,5.0,6.0,1,Extreme
T02655,U013,2020-08-19,Income,Other Income,76838.0,UPI,Kolkata,Uber to office,77,846988.0,10999.844155844155,0.8181818181818182,2020.0,8.0,2.0,0,Extreme
T01251,U136,2019-01-25,Expense,Retn,1364.0,Card,Chennai,,64,1732686.0,27073.21875,0.828125,2019.0,1.0,4.0,0,Very Large
T07139,U025,2020-08-05,Expense,Education,767.0,Card,Pune,Uber to office,82,1797717.0,21923.378048780487,0.8536585365853658,2020.0,8.0,2.0,0,Large
T11750,U049,2021-03-08,Expense,Travel,117.0,Unknown,Delhi,Monthly rent late,85,1849556.0,21759.482352941177,0.8352941176470589,2021.0,3.0,0.0,0,Medium
T05211,U001,2022-11-30,Expense,Utilities,102.0,Cash,Lucknow,Monthly rent,90,1350099.0,15001.1,0.7555555555555555,2022.0,11.0,2.0,0,Medium
T01271,U047,2019-03-09,Expense,Rent,416.0,UPI,pune,Netflix subscription,91,1310180.0,14397.582417582418,0.7802197802197802,2019.0,3.0,5.0,1,Medium
T12823,U109,2021-10-30,Expense,Entertainment,111.0,Bank Transfer,Hyderabad,Grocery shopping,70,815514.0,11650.2,0.8285714285714286,2021.0,10.0,5.0,1,Medium
T05730,U076,2021-03-02,Expense,Entertainment,831.0,Bank Transfer,Kolkata,fADSGGeLdIUz9KhNcw,86,827533.0,9622.476744186046,0.8488372093023255,2021.0,3.0,1.0,0,Large
T00038,U047,2020-09-06,Income,Salary,49333.0,Bank Transfer,Bengaluru,,91,1310180.0,14397.582417582418,0.7802197802197802,2020.0,9.0,6.0,1,Extreme
T06339,U036,2020-08-03,Expense,Entertainment,117.0,UPI,Lucknow,Uber to office,84,719571.0,8566.32142857143,0.8571428571428571,2020.0,8.0,0.0,0,Medium
T05864,U044,2020-07-11,Expense,Utilities,366.0,UPI,Jaipur,Doctor visit,89,838174.0,9417.685393258427,0.8651685393258427,2020.0,7.0,5.0,1,Medium
T08764,U055,2021-11-22,Expense,Rent,710.0,Card,Mumbai,Netflix subscription,94,721339.0,7673.81914893617,0.8723404255319149,2021.0,11.0,0.0,0,Large
T12348,U042,2021-10-10,Expense,Food,480.0,UPI,Lucknow,Salary,91,822194.0,9035.098901098901,0.8461538461538461,2021.0,10.0,6.0,1,Medium
T07760,U114,2021-07-24,Income,Salary,72217.0,Cash,Kolkata,Grocery shopping ,91,774665.0,8512.802197802197,0.8681318681318682,2021.0,7.0,5.0,1,Extreme
T09286,U160,2019-02-20,Expense,Travel,1945.0,Cash,Jaipur,Gift via app,85,1668734.0,19632.164705882355,0.8705882352941177,2019.0,2.0,2.0,0,Very Large
T13284,U090,2019-08-03,Expense,Utilities,32.0,Card,Pune,Grocery shopping,101,1018641.0,10085.554455445545,0.8316831683168316,2019.0,8.0,5.0,1,Small
T13099,U035,2019-11-23,Expense,Entertainment,366.0,Cash,Jaipur,Grocery shopping,92,695941.0,7564.576086956522,0.8804347826086957,2019.0,11.0,5.0,1,Medium
T07554,U057,2022-11-05,Income,Bonus,69315.0,Cash,Chennai,Paid electricity bill via app,91,863054.0,9484.10989010989,0.8571428571428571,2022.0,11.0,5.0,1,Extreme
T09196,U118,2021-03-23,Expense,Travel,-786.0,Bank Transfer,Bengaluru,Netflix subscription ,88,829814.0,9429.704545454546,0.8522727272727273,2021.0,3.0,1.0,0,
T08216,U051,2019-10-31,Income,Salary,42490.0,Cash,Kolkata,Grocery shopping,65,964203.0,14833.892307692307,0.7384615384615385,2019.0,10.0,3.0,0,Extreme
T11884,U077,2022-09-20,Expense,Food,642.0,Cash,Hyderabad,D3QuRGl5j4yuEvu,76,800527.0,10533.25,0.8289473684210527,2022.0,9.0,1.0,0,Large
T06735,U016,2019-06-12,Expense,Travel,614.0,Bank Transfer,Hyderabad,Salary ,86,606484.0,7052.139534883721,0.872093023255814,2019.0,6.0,2.0,0,Large
T11126,U054,2022-09-25,Expense,Health,201.0,Cash,Ahmedabad,Netflix subscription,90,866960.0,9632.888888888889,0.8555555555555555,2022.0,9.0,6.0,1,Medium
T09160,U129,2021-09-02,Expense,Travel,182.0,Bank Transfer,Delhi,Course fee,81,537492.0,6635.7037037037035,0.8888888888888888,2021.0,9.0,3.0,0,Medium
T03666,U065,2022-06-20,Expense,Entertainment,465.0,Bank Transfer,Delhi,Dinner at resto,84,902281.0,10741.440476190477,0.8333333333333334,2022.0,6.0,0.0,0,Medium
T02411,U059,2020-05-25,Expense,Rent,1253.0,UPI,Jaipur,Netflix subscription via app,83,1297225.0,15629.216867469879,0.9518072289156626,2020.0,5.0,0.0,0,Very Large
T00296,U082,2019-09-16,Expense,Food,527.0,Bank Transfer,Pune,Gift,85,1779994.0,20941.105882352942,0.8470588235294118,2019.0,9.0,0.0,0,Large
T04299,U138,2022-12-13,Expense,Rent,457.0,UPI,Mumbai,Gift,72,458637.0,6369.958333333333,0.8888888888888888,2022.0,12.0,1.0,0,Medium
T00859,U091,2019-08-24,Expense,Entertainment,135.0,UPI,Hyderabad,uGLMTS2HW,90,700274.0,7780.822222222222,0.8666666666666667,2019.0,8.0,5.0,1,Medium
T04402,U165,2020-06-13,Expense,Food,6543.0,Cash,Pune,Paid electricity bill late,95,1936441.0,20383.58947368421,0.8526315789473684,2020.0,6.0,5.0,1,Extreme
T08652,U162,,Expense,Travel,1713.0,Cash,Jaipur,Gift,82,454943.0,5548.085365853659,0.926829268292683,,,,0,Very Large
T13750,U057,2021-04-15,Expense,Savings,45.0,UPI,Mumbai,Doctor visit,91,863054.0,9484.10989010989,0.8571428571428571,2021.0,4.0,3.0,0,Small
T08158,U112,2020-11-01,Expense,Rent,72.0,Cash,Jaipur,Gift via app,81,1724906.0,21295.135802469136,0.8518518518518519,2020.0,11.0,6.0,1,Small
T03941,U181,2021-12-07,Expense,Food,462.0,UPI,Chennai,Salary,89,955284.0,10733.52808988764,0.8314606741573034,2021.0,12.0,1.0,0,Medium
T03627,U165,2020-08-13,Expense,Food,1220.0,Card,Bengaluru,Uber to office,95,1936441.0,20383.58947368421,0.8526315789473684,2020.0,8.0,3.0,0,Very Large
T09082,U100,2019-09-30,Expense,Entertainment,70.0,Cash,Mumbai,,83,1736496.0,20921.63855421687,0.8674698795180723,2019.0,9.0,0.0,0,Small
T11961,U143,2019-08-19,Expense,Savings,50.0,Bank Transfer,Pune,Salary late,90,876727.0,9741.41111111111,0.8555555555555555,2019.0,8.0,0.0,0,Small
T04197,U143,2022-12-11,Expense,Travel,184.0,Card,Hyderabad,Uber to office,90,876727.0,9741.41111111111,0.8555555555555555,2022.0,12.0,6.0,1,Medium
